Folder 1,Folder 2,File,Class
Cropped Images,Evaluation Set,181021_21_49_59_Lego_Eval_crop0.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_49_59_Lego_Eval_crop1.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_49_59_Lego_Eval_crop2.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_49_59_Lego_Eval_crop3.jpg,Lego_1x4
Four Cameras,Evaluation Set,181021_21_52_30_Lego_Eval_allcams0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_21_52_30_Lego_Eval_cam0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_21_52_30_Lego_Eval_cam1.jpg,Lego_1x4
Base Images,Evaluation Set,181021_21_52_30_Lego_Eval_cam2.jpg,Lego_1x4
Base Images,Evaluation Set,181021_21_52_30_Lego_Eval_cam3.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_52_30_Lego_Eval_crop0.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_52_30_Lego_Eval_crop1.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_52_30_Lego_Eval_crop2.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_52_30_Lego_Eval_crop3.jpg,Lego_1x4
Base Images,Evaluation Set,181021_21_56_27_Lego_Eval_cam0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_21_56_27_Lego_Eval_cam1.jpg,Lego_1x4
Base Images,Evaluation Set,181021_21_56_27_Lego_Eval_cam2.jpg,Lego_1x4
Base Images,Evaluation Set,181021_21_56_27_Lego_Eval_cam3.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_56_27_Lego_Eval_crop0.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_56_27_Lego_Eval_crop1.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_56_27_Lego_Eval_crop2.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_56_27_Lego_Eval_crop3.jpg,Lego_1x4
Four Cameras,Evaluation Set,181021_21_56_28_Lego_Eval_allcams0.jpg,Lego_1x4
Four Cameras,Evaluation Set,181021_21_58_19_Lego_Eval_allcams0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_21_58_19_Lego_Eval_cam0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_21_58_19_Lego_Eval_cam1.jpg,Lego_1x4
Base Images,Evaluation Set,181021_21_58_19_Lego_Eval_cam2.jpg,Lego_1x4
Base Images,Evaluation Set,181021_21_58_19_Lego_Eval_cam3.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_58_19_Lego_Eval_crop0.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_58_19_Lego_Eval_crop1.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_58_19_Lego_Eval_crop2.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_21_58_19_Lego_Eval_crop3.jpg,Lego_1x4
Four Cameras,Evaluation Set,181021_22_00_18_Lego_Eval_allcams0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_00_18_Lego_Eval_cam0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_00_18_Lego_Eval_cam1.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_00_18_Lego_Eval_cam2.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_00_18_Lego_Eval_cam3.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_00_18_Lego_Eval_crop0.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_00_18_Lego_Eval_crop1.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_00_18_Lego_Eval_crop2.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_00_18_Lego_Eval_crop3.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_02_49_Lego_Eval_cam0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_02_49_Lego_Eval_cam1.jpg,Lego_1x4
Four Cameras,Evaluation Set,181021_22_02_50_Lego_Eval_allcams0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_02_50_Lego_Eval_cam2.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_02_50_Lego_Eval_cam3.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_02_50_Lego_Eval_crop0.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_02_50_Lego_Eval_crop1.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_02_50_Lego_Eval_crop2.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_02_50_Lego_Eval_crop3.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_04_37_Lego_Eval_cam0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_04_37_Lego_Eval_cam1.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_04_37_Lego_Eval_cam2.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_04_37_Lego_Eval_cam3.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_04_37_Lego_Eval_crop0.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_04_37_Lego_Eval_crop1.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_04_37_Lego_Eval_crop2.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_04_37_Lego_Eval_crop3.jpg,Lego_1x4
Four Cameras,Evaluation Set,181021_22_04_38_Lego_Eval_allcams0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_04_52_Lego_Eval_cam0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_04_52_Lego_Eval_cam1.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_04_52_Lego_Eval_cam2.jpg,Lego_1x4
Four Cameras,Evaluation Set,181021_22_04_53_Lego_Eval_allcams0.jpg,Lego_1x4
Base Images,Evaluation Set,181021_22_04_53_Lego_Eval_cam3.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_04_53_Lego_Eval_crop0.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_04_53_Lego_Eval_crop1.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_04_53_Lego_Eval_crop2.jpg,Lego_1x4
Cropped Images,Evaluation Set,181021_22_04_53_Lego_Eval_crop3.jpg,Lego_1x4
Four Cameras,Evaluation Set,181021_21_04_16_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_04_16_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_04_16_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_04_16_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_04_16_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_04_16_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_04_16_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_04_16_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_04_16_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_05_07_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_05_07_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_05_07_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_05_07_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_05_07_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_05_07_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_05_07_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_05_07_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_05_07_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_05_49_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_05_49_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_05_49_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_05_49_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_05_49_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_05_49_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_05_49_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_05_49_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_05_49_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_06_44_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_06_44_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_06_44_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_06_44_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_06_44_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_06_44_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_06_44_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_06_44_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_06_44_Lego_Eval_crop3.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_07_05_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_07_05_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_07_05_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_07_05_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_07_05_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_07_05_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_07_05_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_07_05_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_07_06_Lego_Eval_allcams0.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_18_37_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_18_37_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_18_37_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_18_37_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_18_37_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_18_37_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_18_37_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_18_37_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_18_37_Lego_Eval_crop3.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_19_20_Lego_Eval_cam0.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_19_21_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_19_21_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_19_21_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_19_21_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_19_21_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_19_21_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_19_21_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_19_21_Lego_Eval_crop3.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_19_38_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_19_38_Lego_Eval_cam1.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_19_39_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_19_39_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_19_39_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_19_39_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_19_39_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_19_39_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_19_39_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_22_29_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_22_29_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_22_29_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_22_29_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_22_29_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_22_29_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_22_29_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_22_29_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_22_29_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_26_39_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_26_39_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_26_39_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_26_39_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_26_39_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_26_39_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_26_39_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_26_39_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_26_39_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_26_57_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_26_57_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_26_57_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_26_57_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_26_57_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_26_57_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_26_57_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_26_57_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_26_57_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_28_11_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_28_11_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_28_11_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_28_11_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_28_11_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_28_11_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_28_11_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_28_11_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_28_11_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_29_01_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_29_01_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_29_01_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_29_01_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_29_01_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_29_01_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_29_01_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_29_01_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_29_01_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_33_12_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_33_12_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_33_12_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_33_12_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_33_12_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_33_12_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_33_12_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_33_12_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_33_12_Lego_Eval_crop3.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_33_32_Lego_Eval_cam0.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_33_33_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_33_33_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_33_33_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_33_33_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_33_33_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_33_33_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_33_33_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_33_33_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_36_14_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_36_14_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_36_14_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_36_14_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_36_14_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_36_14_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_36_14_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_36_14_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_36_14_Lego_Eval_crop3.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_43_35_Lego_Eval_cam0.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_43_36_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_43_36_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_43_36_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_43_36_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_43_36_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_43_36_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_43_36_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_43_36_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_44_21_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_44_21_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_44_21_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_44_21_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_44_21_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_44_21_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_44_21_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_44_21_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_44_21_Lego_Eval_crop3.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_46_51_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_46_51_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_46_51_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_46_51_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_46_51_Lego_Eval_crop0.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_46_52_Lego_Eval_allcams0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_46_52_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_46_52_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_46_52_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_47_17_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_47_17_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_47_17_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_47_17_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_47_17_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_47_17_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_47_17_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_47_17_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_47_17_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_49_16_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_49_16_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_49_16_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_49_16_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_49_16_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_49_16_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_49_16_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_49_16_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_49_16_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_50_28_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_50_28_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_50_28_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_50_28_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_50_28_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_50_28_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_50_28_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_50_28_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_50_28_Lego_Eval_crop3.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_52_51_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_52_51_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_52_51_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_52_51_Lego_Eval_cam3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_52_52_Lego_Eval_allcams0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_52_52_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_52_52_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_52_52_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_52_52_Lego_Eval_crop3.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_53_37_Lego_Eval_cam0.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_53_38_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_53_38_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_53_38_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_53_38_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_53_38_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_53_38_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_53_38_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_53_38_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_56_54_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_56_54_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_56_54_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_56_54_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_56_54_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_56_54_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_56_54_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_56_54_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_56_54_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_21_59_11_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_59_11_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_59_11_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_59_11_Lego_Eval_cam2.jpg,Lego_2x2
